,eventDate,decimalLatitude,decimalLongitude,genus,species
166570,2016-01-04,56.27316,10.06518,Pyrrhula,Pyrrhula pyrrhula
166571,2016-01-04,55.37518,11.54442,Turdus,Turdus merula
166572,2016-01-04,55.23253,9.38816,Troglodytes,Troglodytes troglodytes
166573,1992-05-29,55.97604,11.77679,Coloeus,Coloeus monedula
166574,2016-01-02,56.7065,11.56559,Chloris,Chloris chloris
166575,2016-01-05,55.21113,14.96308,Turdus,Turdus merula
166576,2016-01-05,54.93666,8.66157,Haliaeetus,Haliaeetus albicilla
166577,2016-01-05,56.03983,9.45108,Corvus,Corvus cornix
166578,2016-01-05,56.21593,10.22449,Phalacrocorax,Phalacrocorax carbo
166579,2016-01-05,56.35497,9.60343,Mergus,Mergus serrator
166580,2016-01-05,56.27316,10.06518,Fringilla,Fringilla coelebs
166581,2016-01-06,56.31361,10.63997,Dendrocopos,Dendrocopos major
166582,2016-01-06,56.21302,9.66966,Bucephala,Bucephala clangula
166583,2016-01-06,56.18949,10.16306,Anas,Anas crecca
166584,2024-03-12,55.81139,8.29704,Larus,Larus canus
166585,2024-03-13,55.84267,10.04095,Somateria,Somateria mollissima
166586,2024-03-13,55.059,10.66052,Falco,Falco tinnunculus
166587,2024-03-13,55.82342,12.4463,Phalacrocorax,Phalacrocorax carbo
166588,2024-03-14,55.0163,8.96912,Dryocopus,Dryocopus martius
166589,2024-03-14,55.51205,9.86378,Falco,Falco columbarius
166590,2024-03-14,55.65424,12.44261,Anas,Anas platyrhynchos
166591,2024-03-14,54.80711,12.11748,Carduelis,Carduelis carduelis
166592,2024-03-15,56.43304,9.97223,Vanellus,Vanellus vanellus
166593,2024-03-15,55.97698,11.85964,Cyanistes,Cyanistes caeruleus
166594,2024-03-16,55.74857,12.53404,Buteo,Buteo buteo
166595,2024-03-16,55.90385,8.36706,Mareca,Mareca strepera
166596,2024-03-17,55.51327,11.76798,Turdus,Turdus merula
166597,2024-03-20,55.0855,14.84544,Parus,Parus major
166598,2024-03-19,54.82636,9.3668,Turdus,Turdus philomelos
166599,2024-03-21,55.86205,9.56342,Turdus,Turdus philomelos
166600,2023-11-25,56.9216,10.19868,Falco,Falco tinnunculus
166601,2023-11-26,56.79433,8.28583,Phalacrocorax,Phalacrocorax carbo
166602,1995-05-27,55.60134,12.3712,Periparus,Periparus ater
166603,2023-11-27,55.80461,12.31437,Cygnus,Cygnus olor
166604,2023-11-27,56.63239,8.75874,Branta,Branta leucopsis
166605,2023-11-27,55.57441,10.14147,Somateria,Somateria mollissima
166606,2023-11-28,56.01767,9.43024,Phalacrocorax,Phalacrocorax carbo
166607,2023-11-15,55.55865,8.07632,Emberiza,Emberiza citrinella
166608,2023-11-28,55.89927,8.42168,Streptopelia,Streptopelia decaocto
166609,2023-11-28,55.56112,12.5598,Mergus,Mergus serrator
166610,1995-06-05,55.46139,12.14505,Anas,Anas platyrhynchos
166611,2023-11-27,56.45413,9.63517,Asio,Asio otus
166612,2023-11-30,55.31097,12.44136,Branta,Branta leucopsis
166613,2023-11-30,55.93117,12.30022,Coccothraustes,Coccothraustes coccothraustes
166614,2011-05-14,55.6796,12.63505,Sternula,Sternula albifrons
166615,2023-12-01,56.67804,8.35817,Tachybaptus,Tachybaptus ruficollis
166616,2003-04-14,55.38134,11.59247,Fringilla,Fringilla coelebs
166617,2003-04-15,55.92838,12.52696,Phalacrocorax,Phalacrocorax carbo
166618,2003-04-16,56.46082,8.89007,Hirundo,Hirundo rustica
166619,1989-02-16,56.15701,8.90553,Aythya,Aythya ferina
166620,1989-05-02,56.48226,8.73919,Circus,Circus aeruginosus
166621,1989-08-29,56.66179,8.18286,Gallinago,Gallinago gallinago
166622,1988-02-14,56.42395,8.12223,Bucephala,Bucephala clangula
166623,1988-07-14,56.36859,8.42923,Tringa,Tringa nebularia
166624,1988-10-25,56.04954,8.10117,Lullula,Lullula arborea
166626,1987-04-08,56.3079,8.85465,Picus,Picus viridis
166627,1987-05-25,55.88906,8.22652,Calidris,Calidris temminckii
166629,1986-03-16,55.85446,8.23863,Branta,Branta canadensis
166630,1986-08-17,56.66179,8.18286,Tringa,Tringa glareola
166631,2003-04-16,56.45559,9.39871,Hirundo,Hirundo rustica
166632,2014-09-09,55.55865,8.07632,Larus,Larus marinus
166633,2014-09-09,55.14551,15.13301,Melanitta,Melanitta nigra
166634,1974-02-02,55.92009,11.71437,Regulus,Regulus regulus
166635,2014-09-11,54.98823,11.88702,Motacilla,Motacilla flava
166636,2014-09-08,55.94462,12.38905,Corvus,Corvus corax
166637,2014-09-05,55.70574,8.22876,Mareca,Mareca penelope
166638,1974-03-23,55.96418,11.74661,Turdus,Turdus merula
166639,2014-09-12,55.53507,12.21844,Anthus,Anthus trivialis
166640,2014-09-13,55.3624,11.10918,Larus,Larus argentatus
166641,2014-09-13,55.4788,9.27386,Aegithalos,Aegithalos caudatus
166642,2014-09-11,55.61023,12.53672,Anthus,Anthus pratensis
166643,1974-04-28,55.97604,11.77679,Turdus,Turdus iliacus
166644,2012-01-01,55.44528,11.7976,Certhia,Certhia familiaris
166645,2014-09-14,55.86201,10.10369,Tringa,Tringa nebularia
166646,2014-09-14,55.73969,10.88499,Corvus,Corvus cornix
166647,2014-09-15,56.05574,9.60762,Dendrocopos,Dendrocopos major
166648,2016-03-27,55.26103,11.26498,Cygnus,Cygnus olor
166649,2009-04-15,55.18094,8.56708,Sturnus,Sturnus vulgaris
166650,2016-03-27,55.456,12.19551,Passer,Passer domesticus
166651,2016-03-27,55.67736,9.38504,Phylloscopus,Phylloscopus collybita
166652,2016-03-27,55.09532,14.89041,Grus,Grus grus
166653,2016-03-28,55.71351,12.4942,Parus,Parus major
166654,2016-03-28,55.15809,8.94962,Chloris,Chloris chloris
166655,2016-03-28,54.91668,8.8493,Podiceps,Podiceps cristatus
166656,2016-03-28,55.31418,11.82531,Motacilla,Motacilla alba
166657,2016-03-28,55.97604,11.77679,Accipiter,Accipiter nisus
166658,2016-03-28,55.96433,12.16722,Pandion,Pandion haliaetus
166659,2016-03-28,54.95603,12.54158,Pica,Pica pica
166660,2016-03-28,55.0163,8.96912,Cyanistes,Cyanistes caeruleus
166661,2016-03-28,54.81443,11.14974,Phalacrocorax,Phalacrocorax carbo
166662,2016-03-29,55.10053,15.13456,Grus,Grus grus
166663,2016-03-29,56.4425,10.96145,Phasianus,Phasianus colchicus
166664,2025-06-22,56.03479,9.07859,Dendrocopos,Dendrocopos major
166665,2025-06-22,56.57599,8.81632,Dendrocopos,Dendrocopos major
166666,2025-06-22,55.71916,9.04347,Saxicola,Saxicola rubetra
166667,2025-06-22,56.58085,10.14913,Tringa,Tringa glareola
166668,2025-06-23,55.64914,12.57383,Phylloscopus,Phylloscopus collybita
166669,2025-06-23,57.0548,8.81183,Fringilla,Fringilla coelebs
166670,2025-06-22,55.16357,10.42268,Streptopelia,Streptopelia decaocto
166671,2025-06-22,55.92009,11.71437,Columba,Columba palumbus
166672,2025-06-21,55.67595,12.47707,Larus,Larus argentatus
166673,2025-06-23,55.92918,9.20786,Larus,Larus canus
166674,2025-06-24,55.55482,12.23346,Corvus,Corvus cornix
166675,2025-06-12,55.29022,12.2974,Turdus,Turdus merula
166676,2025-06-25,56.05141,8.09495,Melanitta,Melanitta nigra
166677,2025-06-25,55.74815,11.99909,Sterna,Sterna hirundo
166678,2025-06-25,55.4991,12.20547,Recurvirostra,Recurvirostra avosetta
166679,2025-06-25,55.4991,12.20547,Numenius,Numenius arquata
166680,2023-02-18,55.10496,14.69369,Chroicocephalus,Chroicocephalus ridibundus
166681,2023-02-18,55.43379,8.62518,Branta,Branta leucopsis
166682,2023-02-18,57.59075,10.35031,Loxia,Loxia curvirostra
166683,2023-02-19,55.5569,11.39173,Larus,Larus argentatus
166684,2023-02-19,55.96418,11.74661,Mergus,Mergus merganser
166685,2023-02-19,57.74509,10.63559,Rissa,Rissa tridactyla
166686,2023-02-19,56.12138,10.21325,Ichthyaetus,Ichthyaetus melanocephalus
166687,2023-02-19,56.30359,9.15487,Grus,Grus grus
166688,2023-02-19,56.53722,10.40401,Coloeus,Coloeus monedula
166689,2023-02-19,55.93117,12.30022,Fringilla,Fringilla montifringilla
166690,1993-10-17,55.44781,12.1972,Fringilla,Fringilla montifringilla
166691,2023-02-19,55.61143,11.93474,Poecile,Poecile palustris
166692,2023-02-19,55.0163,8.96912,Grus,Grus grus
166693,2023-02-20,55.4991,12.20547,Emberiza,Emberiza schoeniclus
166694,2023-02-12,56.4425,10.96145,Anthus,Anthus petrosus
166695,2023-02-21,56.53159,10.82412,Branta,Branta bernicla
166696,2013-10-18,57.74509,10.63559,Larus,Larus marinus
166697,2013-10-19,55.86601,12.50811,Pyrrhula,Pyrrhula pyrrhula
166698,2013-10-16,56.03928,10.17586,Milvus,Milvus milvus
166699,2008-07-17,55.04973,15.12556,Actitis,Actitis hypoleucos
166700,2013-10-14,55.27965,8.55921,Upupa,Upupa epops
166701,2013-10-20,55.18968,11.70927,Mareca,Mareca penelope
166702,2013-10-13,55.07306,8.55121,Turdus,Turdus philomelos
166703,2013-10-21,55.55865,8.07632,Rissa,Rissa tridactyla
166704,2013-10-04,56.43789,9.53236,Calidris,Calidris alpina
166705,2013-10-21,56.27316,10.06518,Columba,Columba palumbus
166706,2013-10-22,55.11852,8.80577,Passer,Passer montanus
166707,2013-10-21,55.70355,11.7273,Columba,Columba palumbus
166708,2013-10-23,55.53557,11.44893,Milvus,Milvus milvus
166709,1961-05-16,55.31375,10.76791,Actitis,Actitis hypoleucos
166710,1962-03-15,55.32552,10.7503,Podiceps,Podiceps cristatus
166711,2013-10-24,55.55865,8.07632,Podiceps,Podiceps grisegena
166712,2022-12-29,55.62234,8.48109,Parus,Parus major
166713,2023-01-03,55.92009,11.71437,Anser,Anser albifrons
166714,1975-03-08,55.63353,12.35748,Buteo,Buteo buteo
166715,2023-01-04,56.41257,10.84954,Columba,Columba livia
166716,2023-01-04,56.59844,9.0716,Mergus,Mergus merganser
166717,2023-01-05,55.86239,10.56075,Larus,Larus argentatus
166718,2023-01-05,55.18571,14.82673,Coloeus,Coloeus monedula
166719,2023-01-06,56.13989,10.13843,Gallinula,Gallinula chloropus
166720,2023-01-06,55.61274,12.37731,Branta,Branta leucopsis
166721,2023-01-06,55.91766,8.43805,Haliaeetus,Haliaeetus albicilla
166722,2023-01-06,55.91784,8.44739,Aythya,Aythya fuligula
166723,2022-12-17,55.55865,8.07632,Somateria,Somateria mollissima
166724,2023-01-07,55.5336,8.19127,Larus,Larus marinus
166725,2023-01-08,55.77724,12.45913,Corvus,Corvus corax
166726,2023-01-08,55.4991,12.20547,Anas,Anas platyrhynchos
166727,2023-01-08,55.43232,10.29246,Ardea,Ardea cinerea
166728,2024-09-23,55.98047,12.52617,Troglodytes,Troglodytes troglodytes
166729,2024-09-24,54.90705,8.73249,Vanellus,Vanellus vanellus
166730,2024-09-24,55.87815,9.87592,Ardea,Ardea alba
166731,2024-08-21,55.18208,12.10146,Fulica,Fulica atra
166732,2016-05-21,57.74399,10.58345,Accipiter,Accipiter nisus
166733,2024-09-24,55.70453,9.55779,Chroicocephalus,Chroicocephalus ridibundus
166734,2024-09-24,55.0855,14.84544,Anser,Anser anser
166735,2024-09-25,56.16728,10.14164,Accipiter,Accipiter nisus
166736,2024-09-25,55.55865,8.07632,Calidris,Calidris canutus
166737,2024-09-25,55.61274,12.37731,Tachybaptus,Tachybaptus ruficollis
166738,2024-09-26,56.78242,8.24638,Phylloscopus,Phylloscopus inornatus
166739,2024-09-26,55.70453,9.55779,Pica,Pica pica
166740,2024-09-26,56.4425,10.96145,Motacilla,Motacilla alba
166741,2024-09-26,55.55865,8.07632,Fringilla,Fringilla montifringilla
166742,1978-07-30,55.15012,8.64222,Somateria,Somateria mollissima
166743,2024-05-26,56.38352,9.30752,Saxicola,Saxicola rubicola
166744,2012-05-04,55.44781,12.1972,Sylvia,Sylvia atricapilla
166745,2012-05-04,55.97604,11.77679,Certhia,Certhia familiaris
166746,2012-05-03,57.74509,10.63559,Turdus,Turdus philomelos
166747,2012-05-04,56.08259,8.26157,Erithacus,Erithacus rubecula
166748,2012-05-05,55.14271,8.48098,Motacilla,Motacilla alba
166749,2012-05-05,55.70355,11.7273,Parus,Parus major
166750,2012-05-06,55.02635,15.12148,Chroicocephalus,Chroicocephalus ridibundus
166751,2012-05-06,56.12632,12.26945,Hirundo,Hirundo rustica
166752,2012-05-03,57.5903,10.09834,Sylvia,Sylvia communis
166753,2012-05-05,55.69466,12.29945,Corvus,Corvus cornix
166754,2012-05-03,55.97604,11.77679,Spinus,Spinus spinus
166755,2012-05-06,55.69466,12.29945,Rallus,Rallus aquaticus
166756,2012-05-06,55.72761,12.18991,Sturnus,Sturnus vulgaris
166757,2012-05-05,55.03064,15.10233,Mergus,Mergus merganser
166758,2012-05-05,55.12754,10.25228,Picus,Picus viridis
166759,2012-05-07,55.39046,11.2433,Anser,Anser anser
166760,2023-12-05,55.69961,12.50467,Cyanistes,Cyanistes caeruleus
166761,2023-12-06,55.17165,9.47517,Turdus,Turdus merula
166762,2023-12-07,55.81637,12.55632,Poecile,Poecile palustris
166763,2023-12-07,55.60934,12.38731,Pica,Pica pica
166764,2023-12-07,55.21261,14.89295,Fringilla,Fringilla coelebs
166765,2023-12-08,54.97776,10.81166,Corvus,Corvus cornix
166766,2023-12-09,55.5931,11.30768,Chroicocephalus,Chroicocephalus ridibundus
166767,2023-12-09,55.75288,9.05696,Fringilla,Fringilla coelebs
166768,2023-12-09,55.30511,11.8339,Sitta,Sitta europaea
166769,2023-12-10,57.59513,9.96807,Anas,Anas platyrhynchos
166770,2023-12-10,56.46017,9.6826,Tachybaptus,Tachybaptus ruficollis
166771,2023-12-11,55.92009,11.71437,Troglodytes,Troglodytes troglodytes
166772,2023-12-11,54.97806,10.81149,Buteo,Buteo buteo
166773,2023-12-12,55.92826,11.61044,Sitta,Sitta europaea
166774,2023-12-12,55.85446,8.23863,Ardea,Ardea cinerea
166775,2023-12-12,55.56112,12.5598,Turdus,Turdus merula
166776,2025-08-14,57.74509,10.63559,Morus,Morus bassanus
166777,2025-08-11,55.33049,12.44765,Phoenicurus,Phoenicurus phoenicurus
166778,2025-08-14,56.94218,9.41298,Motacilla,Motacilla flava
166779,2025-08-14,54.99528,10.54283,Anas,Anas platyrhynchos
166780,2025-08-14,57.47714,9.79526,Riparia,Riparia riparia
166781,2025-08-15,54.89868,11.94162,Circus,Circus aeruginosus
166782,2025-08-15,56.03909,12.12409,Phylloscopus,Phylloscopus collybita
166783,2025-08-15,56.2854,10.58633,Parus,Parus major
166784,2025-08-15,56.07542,12.3217,Anas,Anas acuta
166785,2025-08-15,55.69178,8.15166,Larus,Larus argentatus
166786,2025-08-16,55.96499,9.59675,Apus,Apus apus
166787,2021-10-16,55.15012,8.64222,Calidris,Calidris alpina
166788,2025-08-16,55.10237,10.08861,Actitis,Actitis hypoleucos
166789,2025-08-16,55.61274,12.37731,Gallinago,Gallinago gallinago
166790,2025-08-16,55.55865,8.07632,Melanitta,Melanitta nigra
166791,2025-08-17,55.91321,11.74601,Circus,Circus pygargus
166792,2003-07-21,56.50152,8.89841,Haliaeetus,Haliaeetus albicilla
166793,2003-07-23,55.18577,8.71887,Coturnix,Coturnix coturnix
166794,1999-09-08,55.86878,10.00475,Pluvialis,Pluvialis apricaria
166795,1999-09-22,55.71921,9.31879,Tachybaptus,Tachybaptus ruficollis
166796,2003-07-24,55.4991,12.20547,Calidris,Calidris pugnax
166797,2003-06-30,56.37669,9.32693,Corvus,Corvus cornix
166798,2003-07-26,56.05387,9.68134,Sylvia,Sylvia communis
166799,2003-07-27,56.1476,10.23615,Calidris,Calidris alpina
166800,2003-07-28,56.29862,8.15631,Numenius,Numenius phaeopus
166801,2003-08-06,55.40557,9.37462,Hirundo,Hirundo rustica
166802,2003-08-06,55.55738,12.59735,Phoca,Phoca vitulina
166803,1989-01-26,56.00784,8.12694,Buteo,Buteo lagopus
166804,2003-07-26,55.43947,8.60136,Anser,Anser brachyrhynchus
166805,2003-08-17,54.84651,11.61756,Anser,Anser anser
166806,2003-08-19,54.90572,9.8337,Chlidonias,Chlidonias niger
166807,1988-03-30,55.3671,9.58254,Sturnus,Sturnus vulgaris
166808,2025-04-12,55.68859,9.55518,Troglodytes,Troglodytes troglodytes
166809,2025-03-26,56.45413,9.63517,Bucephala,Bucephala clangula
166810,2025-04-12,57.58476,9.94187,Thalasseus,Thalasseus sandvicensis
166811,2025-04-12,55.60385,12.34919,Ardea,Ardea cinerea
166812,2025-04-12,55.7572,11.68307,Accipiter,Accipiter nisus
166813,2018-06-17,55.56625,12.57766,Delichon,Delichon urbicum
166814,2025-04-12,55.5841,12.53318,Spatula,Spatula clypeata
166815,2025-04-12,55.56837,12.56758,Recurvirostra,Recurvirostra avosetta
166816,2025-04-12,55.73969,10.88499,Branta,Branta leucopsis
166817,2025-04-12,55.94162,8.6052,Anas,Anas crecca
166818,2025-04-13,56.368,8.12364,Morus,Morus bassanus
166819,2025-04-13,55.0163,8.96912,Columba,Columba oenas
166820,2025-04-13,55.80651,8.55173,Emberiza,Emberiza calandra
166821,2025-04-13,56.4425,10.96145,Emberiza,Emberiza calandra
166822,2025-04-13,54.64488,11.94047,Anser,Anser albifrons
166823,2025-04-13,54.66268,11.95297,Phoenicurus,Phoenicurus phoenicurus
166824,2003-05-07,55.42755,8.59374,Apus,Apus apus
166825,2000-04-30,55.41275,8.6271,Tringa,Tringa totanus
166826,2001-09-06,55.34009,8.67503,Spatula,Spatula clypeata
166827,2003-08-22,56.24675,8.93087,Cyanistes,Cyanistes caeruleus
166828,2003-08-23,55.56837,12.56758,Riparia,Riparia riparia
166829,2003-08-06,55.02635,15.12148,Actitis,Actitis hypoleucos
166830,2003-08-25,55.27013,8.65609,Vanellus,Vanellus vanellus
166831,2003-08-10,55.04877,12.21734,Colias,Colias hyale
166832,2003-08-28,54.8331,11.76694,Sturnus,Sturnus vulgaris
166833,1979-10-20,55.7743,12.35274,Anas,Anas platyrhynchos
166834,2003-08-30,56.2555,10.69626,Anas,Anas crecca
166835,2003-08-31,57.06159,9.84336,Pluvialis,Pluvialis apricaria
166836,1998-01-11,55.87815,9.87592,Anas,Anas crecca
166837,1998-02-16,55.92918,9.20786,Columba,Columba palumbus
166838,1998-03-06,55.61713,9.76071,Vanellus,Vanellus vanellus
166839,1998-03-18,55.86205,9.56342,Chroicocephalus,Chroicocephalus ridibundus
166840,1998-09-13,55.7743,12.35274,Apus,Apus apus
166841,2026-01-17,55.96473,11.99915,Pica,Pica pica
166842,2026-01-17,56.84456,9.82588,Buteo,Buteo buteo
166843,2026-01-17,55.14553,8.69757,Anser,Anser albifrons
166844,2026-01-18,56.368,8.12364,Anthus,Anthus petrosus
166845,2026-01-18,55.3671,9.58254,Mergellus,Mergellus albellus
166846,2026-01-18,57.44067,10.55194,Cepphus,Cepphus grylle
166847,2026-01-18,55.92009,11.71437,Branta,Branta leucopsis
166848,2026-01-18,55.77636,11.38206,Haliaeetus,Haliaeetus albicilla
166849,2026-01-18,55.9381,9.25653,Cygnus,Cygnus olor
166850,2026-01-17,54.95713,10.6913,Anas,Anas crecca
166851,2026-01-18,55.66342,12.07321,Cygnus,Cygnus olor
166852,2026-01-19,55.72536,12.58274,Larus,Larus marinus
166853,2026-01-19,55.95796,12.51549,Anser,Anser anser
166854,2026-01-19,55.71994,12.51972,Anser,Anser brachyrhynchus
166855,2026-01-19,55.7743,12.35274,Fulica,Fulica atra
166856,2007-09-23,55.4396,12.198,Sitta,Sitta europaea
166857,2007-09-23,55.33049,12.44765,Troglodytes,Troglodytes troglodytes
166858,2007-09-24,55.72102,12.56469,Phylloscopus,Phylloscopus collybita
166859,2007-09-24,55.7023,12.56749,Regulus,Regulus regulus
166860,2007-09-18,57.13152,10.02154,Prunella,Prunella modularis
166861,2007-09-27,55.61349,12.4023,Fulica,Fulica atra
166862,2007-09-27,54.84486,11.11163,Gallinula,Gallinula chloropus
166863,2007-09-27,55.09941,14.86989,Tachybaptus,Tachybaptus ruficollis
166864,2007-09-30,54.8105,10.68128,Larus,Larus canus
166865,2007-10-01,55.86878,10.00475,Vulpes,Vulpes vulpes
166866,2007-10-01,55.58507,12.52259,Calidris,Calidris alpina
166867,2007-10-01,56.16712,10.12852,Corvus,Corvus corax
166868,2007-10-03,55.6892,12.36946,Parus,Parus major
166869,2007-10-02,57.09383,9.05496,Anas,Anas platyrhynchos
166870,2007-10-04,56.09432,10.51283,Somateria,Somateria mollissima
166871,2007-10-07,55.73586,11.28862,Lanius,Lanius excubitor
166872,2025-04-02,54.90753,9.65819,Erithacus,Erithacus rubecula
166873,2025-04-10,54.93216,9.77287,Coloeus,Coloeus monedula
166874,2025-04-10,55.86167,10.11761,Prunella,Prunella modularis
166876,2025-04-10,56.98966,10.33101,Phylloscopus,Phylloscopus collybita
166877,2025-04-10,55.72761,12.18991,Ardea,Ardea cinerea
166878,2025-04-11,55.64914,12.57383,Garrulus,Garrulus glandarius
166879,2025-04-11,55.86396,9.85587,Fringilla,Fringilla coelebs
166880,2025-04-10,56.08455,10.23502,Corvus,Corvus corax
166881,2025-04-12,55.08848,10.55348,Fulica,Fulica atra
166882,2025-04-12,54.83624,9.42489,Picus,Picus viridis
166883,2025-04-13,54.98132,12.52973,Accipiter,Accipiter nisus
166884,2025-04-13,56.01466,9.70316,Pandion,Pandion haliaetus
166885,2025-04-13,54.96656,12.39373,Turdus,Turdus philomelos
166886,2025-04-13,55.51596,9.855,Aegithalos,Aegithalos caudatus
166887,2025-04-14,54.97684,12.53822,Milvus,Milvus milvus
166888,1986-11-23,56.14394,10.12022,Ardea,Ardea cinerea
166889,2006-08-29,55.78309,12.47546,Delichon,Delichon urbicum
166890,2006-08-28,55.80076,12.41291,Chroicocephalus,Chroicocephalus ridibundus
166891,1996-09-22,55.61462,10.28148,Phalacrocorax,Phalacrocorax carbo
166892,2006-09-01,57.21895,9.5454,Lepus,Lepus europaeus
166893,2006-09-03,56.16453,10.53152,Hydrocoloeus,Hydrocoloeus minutus
166894,2006-08-17,55.48118,11.74506,Vanellus,Vanellus vanellus
166895,2006-09-04,54.66268,11.95297,Corvus,Corvus corone
166896,2006-08-15,56.05229,9.54704,Phylloscopus,Phylloscopus collybita
166897,2006-09-05,56.45099,9.59001,Corvus,Corvus cornix
166898,2006-09-06,56.4425,10.96145,Sterna,Sterna hirundo
166899,2006-09-07,56.67021,8.41437,Limosa,Limosa lapponica
166900,2001-11-30,55.7743,12.35274,Anas,Anas platyrhynchos
166901,2006-09-09,56.45437,10.0119,Circus,Circus aeruginosus
166902,2006-09-09,55.55738,12.59735,Garrulus,Garrulus glandarius
166903,2006-09-10,55.79575,12.56768,Buteo,Buteo buteo
166904,2025-04-13,55.61274,12.37731,Erithacus,Erithacus rubecula
166905,2025-04-13,55.31918,11.72385,Emberiza,Emberiza citrinella
166906,2025-04-13,55.56112,12.5598,Accipiter,Accipiter nisus
166907,2025-04-13,55.60862,12.54377,Fulica,Fulica atra
166908,2025-04-14,57.74509,10.63559,Melanitta,Melanitta fusca
166909,2025-04-14,56.14275,10.07385,Aythya,Aythya ferina
166910,2025-04-14,57.74509,10.63559,Columba,Columba oenas
166911,2025-04-14,56.9216,10.19868,Grus,Grus grus
166912,2025-04-14,55.91073,10.10619,Ardea,Ardea alba
166913,2025-04-14,54.55957,11.96971,Haematopus,Haematopus ostralegus
166914,2025-04-14,57.19422,9.81416,Alauda,Alauda arvensis
166915,2025-04-14,56.10677,12.35406,Haliaeetus,Haliaeetus albicilla
166916,2025-04-15,56.53159,10.82412,Haliaeetus,Haliaeetus albicilla
166917,2025-04-14,57.67736,10.43821,Hirundo,Hirundo rustica
166918,2025-04-15,55.67383,8.1795,Fringilla,Fringilla coelebs
166919,2023-04-07,56.14537,10.14036,Pyrrhula,Pyrrhula pyrrhula
166920,2007-09-11,55.9811,12.21742,Sturnus,Sturnus vulgaris
166921,2007-08-19,55.55865,8.07632,Hirundo,Hirundo rustica
166922,2007-09-16,54.93097,10.5048,Vanellus,Vanellus vanellus
166923,2000-02-19,55.84267,10.04095,Plectrophenax,Plectrophenax nivalis
166924,2007-09-19,55.57615,12.56013,Aythya,Aythya ferina
166925,2007-08-07,56.14275,10.07385,Calidris,Calidris pugnax
166926,2007-07-28,56.01079,12.06022,Chloris,Chloris chloris
166927,2007-09-20,55.86878,10.00475,Pluvialis,Pluvialis squatarola
166928,2007-08-07,56.14275,10.07385,Delichon,Delichon urbicum
166929,2000-04-28,57.74509,10.63559,Falco,Falco tinnunculus
166930,2007-09-21,55.60999,12.03564,Columba,Columba palumbus
166931,2007-09-23,55.98049,11.87597,Alca,Alca torda
166932,2007-09-23,55.67353,9.8259,Garrulus,Garrulus glandarius
166933,2007-09-23,54.83815,9.72687,Podiceps,Podiceps grisegena
166934,2007-09-23,55.05831,9.75924,Parus,Parus major
166935,2007-09-21,55.57615,12.56013,Alcedo,Alcedo atthis
166936,2008-05-27,55.85233,11.99211,Luscinia,Luscinia luscinia
166937,2008-05-28,55.803,12.55418,Turdus,Turdus philomelos
166938,2008-05-23,57.23054,10.99894,Cuculus,Cuculus canorus
166939,2008-05-30,55.14249,15.13032,Dendrocopos,Dendrocopos major
166940,2008-05-31,55.43947,8.60136,Haematopus,Haematopus ostralegus
166941,2008-05-19,57.74509,10.63559,Stercorarius,Stercorarius parasiticus
166942,2008-06-02,55.63246,12.50294,Luscinia,Luscinia luscinia
166943,2008-06-02,54.81443,11.14974,Acrocephalus,Acrocephalus scirpaceus
166944,2008-05-22,57.74509,10.63559,Falco,Falco subbuteo
166945,2008-06-05,55.02241,12.28082,Tadorna,Tadorna tadorna
166946,2008-05-20,57.74509,10.63559,Buteo,Buteo buteo
166947,2008-06-10,55.58468,12.53353,Circus,Circus aeruginosus
166948,2008-06-11,54.92142,9.55761,Sylvia,Sylvia atricapilla
166949,2008-06-11,55.12516,10.65204,Columba,Columba palumbus
166950,2008-06-12,55.61417,12.43819,Larus,Larus marinus
166951,2008-06-12,57.04859,9.08802,Branta,Branta leucopsis
166952,2024-05-02,55.80461,12.31437,Turdus,Turdus merula
166953,2024-05-02,54.79798,11.37281,Sylvia,Sylvia curruca
166954,2024-05-02,56.12632,12.26945,Larus,Larus marinus
166955,2024-05-03,55.55522,11.3385,Linaria,Linaria cannabina
166956,2024-05-03,56.14275,10.07385,Garrulus,Garrulus glandarius
166957,2024-05-03,55.4705,12.19048,Phylloscopus,Phylloscopus collybita
166958,2024-05-03,56.01304,12.33184,Anthus,Anthus trivialis
166959,2024-05-03,56.03479,9.07859,Buteo,Buteo buteo
166960,2024-05-02,54.95048,10.57,Numenius,Numenius arquata
166961,2024-05-03,55.85446,8.23863,Motacilla,Motacilla alba
166962,2024-05-04,57.74509,10.63559,Stercorarius,Stercorarius parasiticus
166963,2024-05-04,56.01079,12.06022,Turdus,Turdus merula
166964,2024-04-23,56.61746,9.3994,Turdus,Turdus viscivorus
166965,2024-05-04,55.97604,11.77679,Charadrius,Charadrius hiaticula
166966,2024-05-05,57.75166,10.60397,Charadrius,Charadrius hiaticula
166967,2024-05-05,55.79472,12.13128,Pica,Pica pica
166968,2007-09-22,54.70624,11.97665,Carduelis,Carduelis carduelis
166969,2007-09-21,55.71351,12.4942,Anas,Anas platyrhynchos
166970,2007-09-25,55.81245,12.35958,Motacilla,Motacilla alba
166971,2007-09-02,57.10956,9.03939,Pandion,Pandion haliaetus
166972,2007-09-22,55.43732,8.7404,Turdus,Turdus philomelos
166973,2007-09-26,55.92838,12.52696,Cygnus,Cygnus olor
166974,2007-09-25,55.62591,12.54422,Fringilla,Fringilla coelebs
166975,2007-09-27,55.98049,11.87597,Falco,Falco subbuteo
